Step,Value
20480,-20.399999618530273
40960,-20.799999237060547
60416,-20.399999618530273
80896,-20.799999237060547
100352,-20.200000762939453
120832,-20.200000762939453
140288,-20.0
160768,-19.600000381469727
180224,-19.399999618530273
200704,-20.600000381469727
220160,-20.0
240640,-20.200000762939453
260096,-19.799999237060547
280576,-19.600000381469727
300032,-20.200000762939453
320512,-20.0
340992,-19.399999618530273
360448,-19.799999237060547
380928,-20.200000762939453
400384,-20.399999618530273
420864,-20.399999618530273
440320,-20.200000762939453
460800,-20.399999618530273
480256,-19.799999237060547
500736,-19.600000381469727
520192,-19.0
540672,-20.399999618530273
560128,-20.0
580608,-20.399999618530273
600064,-19.799999237060547
620544,-19.799999237060547
640000,-20.799999237060547
660480,-20.200000762939453
680960,-20.399999618530273
700416,-19.0
720896,-20.399999618530273
740352,-20.0
760832,-19.399999618530273
780288,-19.0
800768,-19.799999237060547
820224,-19.200000762939453
840704,-20.0
860160,-20.600000381469727
880640,-19.600000381469727
900096,-20.399999618530273
920576,-20.0
940032,-19.799999237060547
960512,-20.600000381469727
980992,-20.600000381469727
1000448,-19.799999237060547
1020928,-19.399999618530273
1040384,-20.200000762939453
1060864,-20.0
1080320,-19.399999618530273
1100800,-18.399999618530273
1120256,-19.0
1140736,-19.600000381469727
1160192,-19.0
1180672,-17.399999618530273
1200128,-19.0
1220608,-18.200000762939453
1240064,-20.0
1260544,-18.399999618530273
1280000,-17.200000762939453
1300480,-18.399999618530273
1320960,-19.0
1340416,-16.399999618530273
1360896,-16.200000762939453
1380352,-16.399999618530273
1400832,-16.600000381469727
1420288,-15.0
1440768,-16.399999618530273
1460224,-16.799999237060547
1480704,-16.399999618530273
1500160,-16.0
1520640,-14.800000190734863
1540096,-14.199999809265137
1560576,-16.0
1580032,-17.0
1600512,-14.0
1620992,-12.600000381469727
1640448,-14.800000190734863
1660928,-14.399999618530273
1680384,-14.600000381469727
1700864,-12.600000381469727
1720320,-14.399999618530273
1740800,-14.399999618530273
1760256,-13.0
1780736,-12.600000381469727
1800192,-11.800000190734863
1820672,-11.199999809265137
1840128,-15.199999809265137
1860608,-7.400000095367432
1880064,-14.0
1900544,-8.199999809265137
1920000,-12.399999618530273
1940480,-11.0
1960960,-11.399999618530273
1980416,-12.0
2000896,-12.199999809265137
2020352,-13.199999809265137
2040832,-12.399999618530273
2060288,-11.0
2080768,-10.199999809265137
2100224,-7.400000095367432
2120704,-9.800000190734863
2140160,-10.199999809265137
2160640,-10.800000190734863
2180096,-11.600000381469727
2200576,-8.399999618530273
2220032,-5.400000095367432
2240512,-9.600000381469727
2260992,-8.199999809265137
2280448,-8.199999809265137
2300928,-5.800000190734863
2320384,-7.599999904632568
2340864,-7.0
2360320,-5.199999809265137
2380800,-7.800000190734863
2400256,-8.800000190734863
2420736,-5.599999904632568
2440192,-3.799999952316284
2460672,-8.0
2480128,-2.0
2500608,-1.7999999523162842
2520064,-2.5999999046325684
2540544,-2.5999999046325684
2560000,-2.5999999046325684
2580480,-1.600000023841858
2600960,0.0
2620416,-0.4000000059604645
2640896,1.2000000476837158
2660352,4.800000190734863
2680832,4.0
2700288,6.0
2720768,3.200000047683716
2740224,4.599999904632568
2760704,8.199999809265137
2780160,4.400000095367432
2800640,7.599999904632568
2820096,5.800000190734863
2840576,6.400000095367432
2860032,10.600000381469727
2880512,10.199999809265137
2900992,7.599999904632568
2920448,7.199999809265137
2940928,9.600000381469727
2960384,8.399999618530273
2980864,10.199999809265137
3000320,10.600000381469727
3020800,8.600000381469727
3040256,8.800000190734863
3060736,8.199999809265137
3080192,8.199999809265137
3100672,9.199999809265137
3120128,7.800000190734863
3140608,10.399999618530273
3160064,13.600000381469727
3180544,11.800000190734863
3200000,11.399999618530273
3220480,12.199999809265137
3240960,10.0
3260416,10.600000381469727
3280896,9.600000381469727
3300352,12.0
3320832,8.600000381469727
3340288,14.199999809265137
3360768,12.199999809265137
3380224,8.600000381469727
3400704,9.600000381469727
3420160,13.800000190734863
3440640,8.0
3460096,10.600000381469727
3480576,9.600000381469727
3500032,12.199999809265137
3520512,13.399999618530273
3540992,7.0
3560448,10.800000190734863
3580928,14.0
3600384,11.399999618530273
3620864,10.0
3640320,11.0
3660800,11.399999618530273
3680256,12.800000190734863
3700736,10.600000381469727
3720192,13.0
3740672,13.0
3760128,10.800000190734863
3780608,13.600000381469727
3800064,14.0
3820544,13.800000190734863
3840000,13.600000381469727
3860480,14.0
3880960,13.600000381469727
3900416,13.800000190734863
3920896,16.799999237060547
3940352,15.199999809265137
3960832,14.800000190734863
3980288,11.600000381469727
4000768,15.199999809265137
4020224,17.200000762939453
4040704,14.399999618530273
4060160,17.600000381469727
4080640,16.399999618530273
4100096,15.800000190734863
4120576,18.200000762939453
4140032,16.799999237060547
4160512,14.600000381469727
4180992,16.200000762939453
4200448,16.600000381469727
4220928,18.0
4240384,14.800000190734863
4260864,17.600000381469727
4280320,15.399999618530273
4300800,16.399999618530273
4320256,15.399999618530273
4340736,17.399999618530273
4360192,16.399999618530273
4380672,16.200000762939453
4400128,18.399999618530273
4420608,17.399999618530273
4440064,16.600000381469727
4460544,15.800000190734863
4480000,14.600000381469727
4500480,17.0
4520960,17.799999237060547
4540416,16.799999237060547
4560896,19.0
4580352,15.600000381469727
4600832,18.0
4620288,16.399999618530273
4640768,17.799999237060547
4660224,18.600000381469727
4680704,15.199999809265137
4700160,17.399999618530273
4720640,16.0
4740096,17.600000381469727
4760576,14.600000381469727
4780032,17.799999237060547
4800512,12.0
4820992,19.0
4840448,15.600000381469727
4860928,18.0
4880384,17.0
4900864,18.0
4920320,17.799999237060547
4940800,16.799999237060547
4960256,15.399999618530273
4980736,15.800000190734863
5000192,17.799999237060547
