Step,Value
20480,-19.600000381469727
40960,-19.600000381469727
61440,-19.600000381469727
81920,-20.200000762939453
102400,-20.200000762939453
122880,-19.799999237060547
143360,-20.0
163840,-20.200000762939453
180224,-19.799999237060547
200704,-20.399999618530273
221184,-21.0
241664,-20.399999618530273
262144,-19.799999237060547
282624,-19.600000381469727
303104,-20.399999618530273
323584,-20.200000762939453
344064,-20.399999618530273
360448,-20.399999618530273
380928,-20.600000381469727
401408,-20.0
421888,-19.600000381469727
442368,-20.399999618530273
462848,-19.600000381469727
483328,-20.399999618530273
503808,-20.200000762939453
520192,-20.600000381469727
540672,-19.399999618530273
561152,-19.0
581632,-19.799999237060547
602112,-20.0
622592,-19.0
643072,-20.200000762939453
663552,-19.399999618530273
684032,-18.0
700416,-19.600000381469727
720896,-19.399999618530273
741376,-18.799999237060547
761856,-18.200000762939453
782336,-18.600000381469727
802816,-17.799999237060547
823296,-17.600000381469727
843776,-18.0
860160,-18.0
880640,-15.800000190734863
901120,-16.799999237060547
921600,-16.600000381469727
942080,-16.200000762939453
962560,-17.200000762939453
983040,-15.399999618530273
1003520,-14.0
1024000,-15.199999809265137
1040384,-15.0
1060864,-16.0
1081344,-13.600000381469727
1101824,-13.600000381469727
1122304,-12.600000381469727
1142784,-13.199999809265137
1163264,-13.600000381469727
1183744,-12.399999618530273
1200128,-11.800000190734863
1220608,-10.600000381469727
1241088,-12.800000190734863
1261568,-13.399999618530273
1282048,-13.600000381469727
1302528,-12.800000190734863
1323008,-10.600000381469727
1343488,-9.0
1363968,-6.800000190734863
1380352,-12.399999618530273
1400832,-9.600000381469727
1421312,-6.800000190734863
1441792,-8.399999618530273
1462272,-7.199999809265137
1482752,-5.199999809265137
1503232,-4.599999904632568
1523712,-3.4000000953674316
1540096,-2.799999952316284
1560576,-3.5999999046325684
1581056,-0.20000000298023224
1601536,-0.20000000298023224
1622016,1.2000000476837158
1642496,-5.0
1662976,-2.200000047683716
1683456,0.0
1703936,-3.5999999046325684
1720320,-0.6000000238418579
1740800,-4.0
1761280,-1.399999976158142
1781760,0.800000011920929
1802240,-3.5999999046325684
1822720,2.200000047683716
1843200,0.20000000298023224
1863680,1.7999999523162842
1880064,5.199999809265137
1900544,1.7999999523162842
1921024,2.0
1941504,1.399999976158142
1961984,1.399999976158142
1982464,6.599999904632568
2002944,5.800000190734863
2023424,8.600000381469727
2043904,8.0
2060288,11.199999809265137
2080768,6.0
2101248,9.199999809265137
2121728,8.199999809265137
2142208,8.0
2162688,10.800000190734863
2183168,12.199999809265137
2203648,9.600000381469727
2220032,12.399999618530273
2240512,10.0
2260992,13.600000381469727
2281472,10.600000381469727
2301952,11.600000381469727
2322432,13.399999618530273
2342912,13.399999618530273
2363392,14.600000381469727
2383872,15.399999618530273
2400256,17.600000381469727
2420736,16.399999618530273
2441216,16.200000762939453
2461696,18.0
2482176,19.399999618530273
2502656,16.799999237060547
2523136,19.200000762939453
2543616,19.200000762939453
2560000,18.600000381469727
2580480,19.399999618530273
2600960,17.399999618530273
2621440,19.0
2641920,17.399999618530273
2662400,18.600000381469727
2682880,18.799999237060547
2703360,19.799999237060547
2723840,19.200000762939453
2740224,19.0
2760704,19.600000381469727
2781184,19.399999618530273
2801664,20.200000762939453
2822144,19.399999618530273
2842624,18.399999618530273
2863104,19.799999237060547
2883584,17.799999237060547
2904064,19.0
2920448,19.399999618530273
2940928,20.200000762939453
2961408,18.399999618530273
2981888,18.799999237060547
3002368,19.600000381469727
3022848,18.399999618530273
3043328,18.399999618530273
3063808,20.0
3080192,19.399999618530273
3100672,19.200000762939453
3121152,18.0
3141632,20.200000762939453
3162112,20.200000762939453
3182592,20.799999237060547
3203072,19.399999618530273
3223552,20.0
3244032,19.200000762939453
3260416,20.600000381469727
3280896,20.0
3301376,20.0
3321856,19.600000381469727
3342336,20.399999618530273
3362816,20.600000381469727
3383296,21.0
3403776,20.200000762939453
3420160,19.600000381469727
3440640,19.600000381469727
3461120,20.200000762939453
3481600,20.200000762939453
3502080,19.799999237060547
3522560,19.799999237060547
3543040,19.600000381469727
3563520,20.399999618530273
3584000,19.200000762939453
3600384,20.200000762939453
3620864,20.0
3641344,19.600000381469727
3661824,20.399999618530273
3682304,18.600000381469727
3702784,19.200000762939453
3723264,20.200000762939453
3743744,20.0
3760128,20.200000762939453
3780608,20.200000762939453
3801088,20.200000762939453
3821568,20.0
3842048,19.799999237060547
3862528,20.0
3883008,19.0
3903488,20.200000762939453
3923968,19.799999237060547
3940352,19.799999237060547
3960832,20.0
3981312,19.799999237060547
4001792,19.600000381469727
4022272,20.399999618530273
4042752,19.399999618530273
4063232,20.0
4083712,20.200000762939453
4100096,20.0
4120576,19.600000381469727
4141056,20.600000381469727
4161536,20.200000762939453
4182016,20.799999237060547
4202496,20.399999618530273
4222976,19.600000381469727
4243456,20.600000381469727
4263936,20.200000762939453
4280320,19.600000381469727
4300800,20.0
4321280,19.200000762939453
4341760,20.799999237060547
4362240,20.399999618530273
4382720,20.200000762939453
4403200,20.600000381469727
4423680,21.0
4440064,20.600000381469727
4460544,20.0
4481024,21.0
4501504,20.200000762939453
4521984,20.399999618530273
4542464,20.200000762939453
4562944,20.799999237060547
4583424,19.600000381469727
4603904,19.399999618530273
4620288,20.600000381469727
4640768,20.200000762939453
4661248,19.399999618530273
4681728,20.799999237060547
4702208,21.0
4722688,20.0
4743168,19.799999237060547
4763648,20.799999237060547
4780032,20.600000381469727
4800512,20.0
4820992,20.399999618530273
4841472,20.799999237060547
4861952,19.799999237060547
4882432,20.0
4902912,20.200000762939453
4923392,20.200000762939453
4943872,20.200000762939453
4960256,20.600000381469727
4980736,19.200000762939453
5001216,20.399999618530273
5021696,20.399999618530273
5042176,20.799999237060547
5062656,20.399999618530273
5083136,20.600000381469727
5103616,20.200000762939453
5120000,19.600000381469727
5140480,20.399999618530273
5160960,20.399999618530273
5181440,20.600000381469727
5201920,20.600000381469727
5222400,20.200000762939453
5242880,20.600000381469727
5263360,20.200000762939453
5283840,20.600000381469727
5300224,20.799999237060547
5320704,20.799999237060547
5341184,20.799999237060547
5361664,20.200000762939453
5382144,20.399999618530273
5402624,20.399999618530273
5423104,20.200000762939453
5443584,20.799999237060547
5464064,21.0
5480448,21.0
5500928,20.600000381469727
5521408,20.399999618530273
5541888,20.399999618530273
5562368,20.399999618530273
5582848,20.799999237060547
5603328,20.399999618530273
5623808,21.0
5640192,20.600000381469727
5660672,20.799999237060547
5681152,20.200000762939453
5701632,20.200000762939453
5722112,20.799999237060547
5742592,20.799999237060547
5763072,20.399999618530273
5783552,21.0
5804032,20.600000381469727
5820416,21.0
5840896,21.0
5861376,21.0
5881856,21.0
5902336,21.0
5922816,21.0
5943296,20.799999237060547
5963776,20.799999237060547
5980160,21.0
6000640,20.600000381469727
6021120,20.799999237060547
6041600,20.399999618530273
6062080,20.600000381469727
6082560,21.0
6103040,20.799999237060547
6123520,21.0
6144000,21.0
6160384,21.0
6180864,20.799999237060547
6201344,20.0
6221824,20.600000381469727
6242304,20.799999237060547
6262784,21.0
6283264,20.799999237060547
6303744,21.0
6320128,20.799999237060547
6340608,20.600000381469727
6361088,21.0
6381568,20.799999237060547
6402048,20.799999237060547
6422528,21.0
6443008,21.0
6463488,21.0
6483968,20.399999618530273
