Step,Value
20480,1.600000023841858
40960,0.4000000059604645
60416,8.0
80896,-0.6000000238418579
100352,2.799999952316284
120832,2.4000000953674316
140288,-0.4000000059604645
160768,2.200000047683716
180224,2.4000000953674316
200704,0.0
220160,3.0
240640,-0.4000000059604645
260096,-0.800000011920929
280576,5.400000095367432
300032,3.4000000953674316
320512,0.20000000298023224
340992,2.0
360448,0.4000000059604645
380928,2.4000000953674316
400384,-3.4000000953674316
420864,3.200000047683716
440320,1.399999976158142
460800,4.800000190734863
480256,0.6000000238418579
500736,3.5999999046325684
520192,2.5999999046325684
540672,1.7999999523162842
560128,5.199999809265137
580608,1.600000023841858
600064,4.599999904632568
620544,2.799999952316284
640000,-1.399999976158142
660480,2.799999952316284
680960,-1.2000000476837158
700416,6.199999809265137
720896,4.599999904632568
740352,3.0
760832,4.199999809265137
780288,4.0
800768,2.0
820224,-0.4000000059604645
840704,3.5999999046325684
860160,2.799999952316284
880640,-1.7999999523162842
900096,1.0
920576,-0.20000000298023224
940032,3.5999999046325684
960512,0.800000011920929
980992,2.0
1000448,-0.20000000298023224
1020928,-1.7999999523162842
1040384,0.0
1060864,4.0
1080320,-2.0
1100800,2.200000047683716
1120256,4.199999809265137
1140736,3.799999952316284
1160192,-0.20000000298023224
1180672,2.200000047683716
1200128,-0.4000000059604645
1220608,5.800000190734863
1240064,4.599999904632568
1260544,0.0
1280000,-0.800000011920929
1300480,-1.399999976158142
1320960,0.6000000238418579
1340416,1.0
1360896,-2.4000000953674316
1380352,-0.800000011920929
1400832,1.7999999523162842
1420288,-1.2000000476837158
1440768,2.4000000953674316
1460224,0.4000000059604645
1480704,3.200000047683716
1500160,2.5999999046325684
1520640,-2.0
1540096,-1.7999999523162842
1560576,-0.4000000059604645
1580032,1.600000023841858
1600512,1.600000023841858
1620992,1.399999976158142
1640448,2.5999999046325684
1660928,1.399999976158142
1680384,1.2000000476837158
1700864,0.4000000059604645
1720320,3.0
1740800,0.6000000238418579
1760256,1.2000000476837158
1780736,4.199999809265137
1800192,2.4000000953674316
1820672,3.200000047683716
1840128,0.6000000238418579
1860608,2.5999999046325684
1880064,1.7999999523162842
1900544,1.0
1920000,1.399999976158142
1940480,3.200000047683716
1960960,0.4000000059604645
1980416,3.799999952316284
2000896,5.400000095367432
2020352,-1.399999976158142
2040832,1.399999976158142
2060288,-8.0
2080768,0.800000011920929
2100224,1.0
2120704,4.599999904632568
2140160,0.20000000298023224
2160640,0.4000000059604645
2180096,1.0
2200576,3.4000000953674316
2220032,2.0
2240512,6.400000095367432
2260992,2.0
2280448,3.200000047683716
2300928,5.199999809265137
2320384,-0.4000000059604645
2340864,-1.600000023841858
2360320,-1.2000000476837158
2380800,3.5999999046325684
2400256,-1.7999999523162842
2420736,3.5999999046325684
2440192,-0.800000011920929
2460672,2.0
2480128,2.5999999046325684
2500608,3.5999999046325684
2520064,2.4000000953674316
2540544,4.800000190734863
2560000,6.800000190734863
2580480,2.0
2600960,-0.6000000238418579
2620416,1.0
2640896,-1.2000000476837158
2660352,1.399999976158142
2680832,0.800000011920929
2700288,4.199999809265137
2720768,-6.0
2740224,1.0
2760704,4.0
2780160,0.20000000298023224
2800640,1.0
2820096,-2.799999952316284
2840576,8.0
2860032,1.7999999523162842
2880512,5.0
2900992,7.599999904632568
2920448,-1.2000000476837158
2940928,3.5999999046325684
2960384,2.799999952316284
2980864,6.400000095367432
3000320,5.800000190734863
3020800,3.5999999046325684
3040256,1.600000023841858
3060736,1.0
3080192,5.800000190734863
3100672,1.7999999523162842
3120128,4.800000190734863
3140608,-0.4000000059604645
3160064,5.0
3180544,1.0
3200000,6.599999904632568
3220480,1.0
3240960,2.4000000953674316
3260416,1.2000000476837158
3280896,5.0
3300352,0.4000000059604645
3320832,-1.600000023841858
3340288,3.799999952316284
3360768,7.800000190734863
3380224,10.0
3400704,0.20000000298023224
3420160,2.4000000953674316
3440640,5.400000095367432
3460096,6.199999809265137
3480576,4.400000095367432
3500032,9.0
3520512,8.399999618530273
3540992,4.400000095367432
3560448,-2.200000047683716
3580928,2.0
3600384,3.0
3620864,7.0
3640320,0.6000000238418579
3660800,5.0
3680256,-1.399999976158142
3700736,4.400000095367432
3720192,5.400000095367432
3740672,13.800000190734863
3760128,11.199999809265137
3780608,3.799999952316284
3800064,7.0
3820544,8.0
3840000,3.200000047683716
3860480,5.199999809265137
3880960,7.599999904632568
3900416,5.599999904632568
3920896,6.400000095367432
3940352,7.400000095367432
3960832,1.2000000476837158
3980288,4.400000095367432
4000768,3.799999952316284
4020224,11.199999809265137
4040704,6.400000095367432
4060160,4.599999904632568
4080640,5.400000095367432
4100096,5.800000190734863
4120576,11.600000381469727
4140032,2.5999999046325684
4160512,12.0
4180992,9.399999618530273
4200448,9.399999618530273
4220928,5.800000190734863
4240384,9.600000381469727
4260864,4.400000095367432
4280320,6.199999809265137
4300800,10.399999618530273
4320256,13.199999809265137
4340736,16.799999237060547
4360192,7.0
4380672,4.599999904632568
4400128,9.199999809265137
4420608,10.600000381469727
4440064,7.400000095367432
4460544,5.199999809265137
4480000,3.799999952316284
4500480,5.800000190734863
4520960,3.4000000953674316
4540416,9.0
4560896,5.599999904632568
4580352,4.199999809265137
4600832,8.399999618530273
4620288,15.800000190734863
4640768,8.399999618530273
4660224,7.0
4680704,8.600000381469727
4700160,3.0
