Step,Value
20480,42.0
40960,27.200000762939453
60416,36.79999923706055
80896,33.79999923706055
100352,38.400001525878906
120832,41.79999923706055
140288,44.0
160768,37.20000076293945
180224,34.0
200704,21.799999237060547
220160,15.800000190734863
240640,19.799999237060547
260096,12.0
280576,28.399999618530273
300032,39.79999923706055
320512,17.600000381469727
340992,28.0
360448,22.799999237060547
380928,38.400001525878906
400384,33.599998474121094
420864,33.79999923706055
440320,37.599998474121094
460800,44.599998474121094
480256,39.0
500736,44.20000076293945
520192,34.79999923706055
540672,40.20000076293945
560128,38.400001525878906
580608,39.400001525878906
600064,46.0
620544,45.599998474121094
640000,48.79999923706055
660480,48.400001525878906
680960,50.599998474121094
700416,56.79999923706055
720896,51.20000076293945
740352,47.400001525878906
760832,42.400001525878906
780288,45.79999923706055
800768,51.0
820224,46.79999923706055
840704,50.79999923706055
860160,49.400001525878906
880640,51.20000076293945
900096,47.20000076293945
920576,51.400001525878906
940032,51.599998474121094
960512,52.20000076293945
980992,53.400001525878906
1000448,48.599998474121094
1020928,50.79999923706055
1040384,47.20000076293945
1060864,44.0
1080320,48.599998474121094
1100800,43.400001525878906
1120256,51.20000076293945
1140736,44.0
1160192,49.20000076293945
1180672,48.79999923706055
1200128,47.79999923706055
1220608,52.599998474121094
1240064,48.0
1260544,50.20000076293945
1280000,56.400001525878906
1300480,54.20000076293945
1320960,50.599998474121094
1340416,47.400001525878906
1360896,47.79999923706055
1380352,49.400001525878906
1400832,53.400001525878906
1420288,54.20000076293945
1440768,49.599998474121094
1460224,51.20000076293945
1480704,42.400001525878906
1500160,54.20000076293945
1520640,46.400001525878906
1540096,53.400001525878906
1560576,49.79999923706055
1580032,45.20000076293945
1600512,49.79999923706055
1620992,48.0
1640448,53.20000076293945
1660928,47.400001525878906
1680384,48.0
1700864,50.20000076293945
1720320,50.0
1740800,55.599998474121094
1760256,51.400001525878906
1780736,53.0
1800192,51.20000076293945
1820672,50.400001525878906
1840128,50.20000076293945
1860608,57.79999923706055
1880064,48.599998474121094
1900544,49.0
1920000,51.400001525878906
1940480,49.0
1960960,50.20000076293945
1980416,46.79999923706055
2000896,49.0
2020352,54.79999923706055
2040832,54.20000076293945
2060288,53.79999923706055
2080768,54.0
2100224,53.0
2120704,49.20000076293945
2140160,50.0
2160640,47.0
2180096,53.79999923706055
2200576,49.599998474121094
2220032,56.0
2240512,49.20000076293945
2260992,52.79999923706055
2280448,52.400001525878906
2300928,51.79999923706055
2320384,48.400001525878906
2340864,53.79999923706055
2360320,49.0
2380800,52.599998474121094
2400256,52.79999923706055
2420736,49.599998474121094
2440192,49.400001525878906
2460672,52.599998474121094
2480128,50.20000076293945
2500608,53.79999923706055
2520064,48.79999923706055
2540544,45.79999923706055
2560000,49.79999923706055
2580480,48.400001525878906
2600960,45.20000076293945
2620416,54.20000076293945
2640896,52.79999923706055
2660352,56.599998474121094
2680832,48.0
2700288,47.599998474121094
2720768,50.599998474121094
2740224,51.20000076293945
2760704,44.400001525878906
2780160,55.400001525878906
2800640,51.400001525878906
2820096,51.400001525878906
2840576,51.400001525878906
2860032,50.599998474121094
2880512,57.0
2900992,49.599998474121094
2920448,53.0
2940928,55.599998474121094
2960384,52.20000076293945
2980864,54.0
3000320,53.0
3020800,52.79999923706055
3040256,57.599998474121094
3060736,54.0
3080192,48.599998474121094
3100672,50.20000076293945
3120128,44.79999923706055
3140608,55.400001525878906
3160064,50.20000076293945
3180544,51.400001525878906
3200000,56.20000076293945
3220480,53.79999923706055
3240960,52.400001525878906
3260416,52.0
3280896,49.20000076293945
3300352,56.79999923706055
3320832,55.20000076293945
3340288,57.0
3360768,54.0
3380224,46.79999923706055
3400704,51.599998474121094
3420160,57.0
3440640,53.599998474121094
3460096,51.0
3480576,56.20000076293945
3500032,52.400001525878906
3520512,55.79999923706055
3540992,54.400001525878906
3560448,51.400001525878906
3580928,53.599998474121094
3600384,50.0
3620864,50.20000076293945
3640320,53.20000076293945
3660800,50.79999923706055
3680256,50.0
3700736,50.400001525878906
3720192,52.20000076293945
3740672,50.599998474121094
3760128,49.599998474121094
3780608,46.400001525878906
3800064,47.599998474121094
3820544,50.79999923706055
3840000,51.599998474121094
3860480,50.0
3880960,52.0
3900416,45.79999923706055
3920896,54.400001525878906
3940352,49.0
3960832,52.0
3980288,49.599998474121094
4000768,51.0
4020224,49.20000076293945
4040704,47.20000076293945
4060160,49.400001525878906
4080640,51.20000076293945
4100096,50.20000076293945
4120576,48.400001525878906
4140032,50.20000076293945
4160512,49.20000076293945
4180992,47.400001525878906
4200448,49.400001525878906
4220928,51.599998474121094
4240384,51.599998474121094
4260864,51.400001525878906
4280320,45.400001525878906
4300800,50.20000076293945
4320256,51.400001525878906
4340736,48.20000076293945
4360192,51.20000076293945
4380672,49.599998474121094
4400128,48.599998474121094
4420608,53.79999923706055
4440064,49.0
4460544,51.599998474121094
4480000,53.599998474121094
4500480,47.599998474121094
4520960,50.599998474121094
4540416,53.599998474121094
4560896,51.79999923706055
4580352,47.20000076293945
4600832,51.400001525878906
4620288,47.79999923706055
4640768,50.20000076293945
4660224,46.400001525878906
4680704,50.599998474121094
4700160,52.20000076293945
4720640,53.79999923706055
4740096,51.400001525878906
4760576,46.79999923706055
4780032,49.0
4800512,50.0
4820992,50.400001525878906
4840448,49.599998474121094
4860928,52.599998474121094
4880384,51.0
4900864,51.0
4920320,49.0
4940800,50.20000076293945
4960256,47.400001525878906
4980736,54.20000076293945
5000192,50.0
