epoch: 1, saved best model with score: -20.2,    test_score: -21.0
epoch: 2, score: -20.4,    test_score: -21.0
epoch: 3, score: -20.6,    test_score: -21.0
epoch: 4, score: -19.8,    test_score: -21.0
epoch: 5, score: -19.0,    test_score: -21.0
epoch: 6, saved best model with score: -18.4,    test_score: -19.4
epoch: 7, saved best model with score: -18.0,    test_score: -16.4
epoch: 8, score: -18.2,    test_score: -19.2
epoch: 9, score: -17.6,    test_score: -18.2
epoch: 10, score: -14.4,    test_score: -18.0
epoch: 11, saved best model with score: -15.2,    test_score: -16.2
epoch: 12, saved best model with score: -14.4,    test_score: -14.6
epoch: 13, saved best model with score: -13.6,    test_score: -7.0
epoch: 14, saved best model with score: -10.6,    test_score: 3.6
epoch: 15, score: -7.2,    test_score: 1.2
epoch: 16, score: -6.8,    test_score: 0.8
epoch: 17, score: -8.8,    test_score: 0.6
epoch: 18, score: -4.2,    test_score: 3.4
epoch: 19, saved best model with score: -5.4,    test_score: 8.8
epoch: 20, saved best model with score: -3.2,    test_score: 12.8
epoch: 21, score: -8.4,    test_score: 3.2
epoch: 22, score: -2.6,    test_score: 4.2
epoch: 23, score: -6.8,    test_score: 8.0
epoch: 24, score: -1.2,    test_score: 4.2
epoch: 25, saved best model with score: -0.6,    test_score: 16.0
epoch: 26, saved best model with score: 1.4,    test_score: 20.0
epoch: 27, score: 10.6,    test_score: 20.0
epoch: 28, saved best model with score: 11.8,    test_score: 20.6
epoch: 29, score: 12.2,    test_score: 20.6
epoch: 30, score: 13.6,    test_score: 20.0
epoch: 31, saved best model with score: 14.0,    test_score: 21.0
epoch: 32, score: 14.6,    test_score: 19.8
epoch: 33, score: 9.6,    test_score: 21.0
epoch: 34, score: 16.2,    test_score: 20.4
epoch: 35, score: 13.2,    test_score: 21.0
epoch: 36, score: 15.0,    test_score: 21.0
epoch: 37, score: 19.8,    test_score: 20.4
epoch: 38, score: 12.8,    test_score: 21.0
epoch: 39, score: 18.8,    test_score: 21.0
epoch: 40, score: 18.4,    test_score: 18.8
epoch: 41, score: 15.2,    test_score: 20.8
epoch: 42, score: 18.2,    test_score: 20.8
epoch: 43, score: 20.6,    test_score: 21.0
epoch: 44, score: 16.8,    test_score: 21.0
epoch: 45, score: 20.6,    test_score: 21.0
epoch: 46, score: 16.4,    test_score: 20.6
epoch: 47, score: 20.6,    test_score: 20.8
epoch: 48, score: 18.6,    test_score: 20.6
epoch: 49, score: 13.6,    test_score: 21.0
epoch: 50, score: 6.0,    test_score: 12.4
epoch: 51, score: 2.2,    test_score: 21.0
epoch: 52, score: 7.6,    test_score: 20.6
epoch: 53, score: 14.0,    test_score: 20.2
epoch: 54, score: 13.8,    test_score: 21.0
epoch: 55, score: 11.6,    test_score: 20.6
epoch: 56, score: 19.4,    test_score: 20.6
epoch: 57, score: 20.6,    test_score: 21.0
epoch: 58, score: 16.4,    test_score: 20.4
epoch: 59, score: 13.6,    test_score: 20.4
epoch: 60, score: 14.2,    test_score: 21.0
---Execution Time = 12750.16 seconds---
